slice_id,kind,feature,state,side,folds,walk_forward_pass_pattern,walk_forward_pass_count,fold_mean_rets,fold_sizes,n,mean_ret_costadj,p_value,validated,required_passes,latest_fold_passes,temporal_pass,direction_ok,breadth_ok,breadth_symbols_used,breadth_positive_fraction,recency_ok,mean_positive,side_train,fail_reasons,horizon_bars,stop_atr_mult,hostile_n,hostile_mean_ret,regime_confounded,hostile_unproven,session_asia_n,session_asia_mean_ret_costadj,session_asia_hit_rate,session_eu_n,session_eu_mean_ret_costadj,session_eu_hit_rate,session_us_n,session_us_mean_ret_costadj,session_us_hit_rate
hip3_hyna_provisional_equity_c235:feat_trend_strength_20:0:LONG:h9,PERP,feat_trend_strength_20,0,LONG,5,10101,3,"0.007625,-0.002921,0.007182,-0.008589,0.000165","33,46,46,46,37",216,-0.0001862042219158806,0.1338615986109426,False,2,True,True,True,False,1,0.0,True,False,LONG,"breadth_ok,mean_net<=0",9,3.5,90,0.002369985784077253,False,False,58,-0.0027581113913873836,0.29310344827586204,81,0.005616191258892437,0.5185185185185185,77,-0.004352742119527917,0.2857142857142857
hip3_hyna_provisional_equity_c235:feat_ret_5:1:LONG:h9,PERP,feat_ret_5,1,LONG,5,01001,2,"-0.003499,0.001429,-0.002339,-0.001887,0.002179","58,54,36,43,28",238,-0.0004958065532170125,0.03479450784464122,False,2,True,True,False,False,1,0.0,True,False,SHORT,"direction_ok,breadth_ok,mean_net<=0",9,3.5,105,0.00033958400731743705,False,False,83,0.00025968611193040664,0.4819277108433735,74,0.001436864540222476,0.5135135135135135,81,-0.0030356034929918023,0.2716049382716049
hip3_hyna_provisional_equity_c235:feat_ret_3:1:LONG:h9,PERP,feat_ret_3,1,LONG,5,01000,1,"-0.001694,0.001730,-0.002878,-0.004606,-0.002231","56,55,22,47,39",234,-0.0005806531563794469,0.041957666697121976,False,2,False,False,True,False,1,0.0,False,False,LONG,"temporal_pass,breadth_ok,mean_net<=0",9,3.5,114,0.002393981933001875,False,False,71,0.0011667711833607717,0.4788732394366197,77,0.0021868745303762244,0.5584415584415584,86,-0.004501196877329939,0.23255813953488372
hip3_hyna_provisional_equity_c235:feat_trend_strength_20:1:SHORT:h9,PERP,feat_trend_strength_20,1,SHORT,5,00111,3,"-0.006712,-0.007479,0.004907,0.000314,0.002007","48,62,52,44,50",273,-0.0008368435950364369,0.28838581017768683,False,2,True,True,False,False,1,0.0,True,False,LONG,"direction_ok,breadth_ok,mean_net<=0",9,3.5,38,0.002647849063645297,False,False,94,0.0011205012947042394,0.5851063829787234,94,-0.005677117538515948,0.2978723404255319,85,0.002351336770274744,0.49411764705882355
hip3_hyna_provisional_equity_c235:feat_ret_1:2:SHORT:h10,PERP,feat_ret_1,2,SHORT,5,11111,5,"0.002629,0.005252,0.004938,0.005294,0.003428","29,35,54,46,33",212,0.003913054365146249,0.00790592885518393,False,2,True,True,True,False,1,1.0,True,True,SHORT,breadth_ok,10,3.5,42,0.00786911871424514,False,False,61,0.006167686860147038,0.5409836065573771,77,0.003054541335035281,0.42857142857142855,74,0.002947823569517825,0.581081081081081
hip3_hyna_provisional_equity_c235:feat_vol_regime:2:SHORT:h10,PERP,feat_vol_regime,2,SHORT,5,10110,3,"0.008671,-0.010322,0.006100,0.011184,-0.001689","46,36,47,55,58",253,0.0032730872772355774,0.0018887624199326325,False,2,False,False,True,False,1,1.0,False,True,SHORT,"temporal_pass,breadth_ok",10,3.5,82,0.0046588097373961015,False,False,80,0.00656473923019326,0.625,81,0.001235959573508526,0.41975308641975306,92,0.002204339318162497,0.5543478260869565
hip3_hyna_provisional_equity_c235:feat_trend_slope_20:0:LONG:h10,PERP,feat_trend_slope_20,0,LONG,5,11010,3,"0.005209,0.005274,-0.006429,0.008625,-0.000172","42,42,44,49,52",233,0.0032238783603673457,0.06955938436592857,False,2,False,False,True,False,1,1.0,False,True,LONG,"temporal_pass,breadth_ok",10,3.5,113,0.010182188259134015,False,False,68,0.00734224602370392,0.6029411764705882,88,0.005274573574791608,0.6136363636363636,77,-0.0027567733276355408,0.42857142857142855
hip3_hyna_provisional_equity_c235:feat_ext_vs_ma_10:2:SHORT:h10,PERP,feat_ext_vs_ma_10,2,SHORT,5,01111,4,"-0.010020,0.006151,0.008079,0.010020,0.000137","47,53,47,49,67",289,0.0031560533029105888,0.005853777198294718,False,2,True,True,True,False,1,1.0,False,True,SHORT,breadth_ok,10,3.5,68,0.00787175691692303,False,False,69,0.011665212645489514,0.6231884057971014,102,0.0008609749422361911,0.45098039215686275,118,0.00016423972791773027,0.4576271186440678
hip3_hyna_provisional_equity_c235:feat_ret_3:2:SHORT:h10,PERP,feat_ret_3,2,SHORT,5,01111,4,"-0.005276,0.005746,0.005471,0.008154,0.001525","48,49,68,58,56",296,0.003043955257839425,0.0014228111838887614,False,2,True,True,True,False,1,1.0,True,True,SHORT,breadth_ok,10,3.5,65,0.006645615057534927,False,False,81,0.008350576903864822,0.5802469135802469,110,0.0021816647243858853,0.43636363636363634,105,-0.00014637231023836196,0.47619047619047616
hip3_hyna_provisional_equity_c235:feat_ext_vs_ma_50:2:SHORT:h10,PERP,feat_ext_vs_ma_50,2,SHORT,5,10110,3,"0.003159,-0.002838,0.018600,0.018964,-0.012856","67,60,41,31,51",274,0.0029806395602074488,0.012963480024970941,False,2,False,False,True,False,1,1.0,False,True,SHORT,"temporal_pass,breadth_ok",10,3.5,104,0.005748671591999876,False,False,84,2.62116419858942e-05,0.39285714285714285,76,0.004415275854439313,0.47368421052631576,114,0.004201162251163493,0.543859649122807
hip3_hyna_provisional_equity_c235:feat_ext_vs_ma_20:0:LONG:h10,PERP,feat_ext_vs_ma_20,0,LONG,5,11010,3,"0.003848,0.004318,-0.001725,0.009933,-0.000460","40,46,53,47,51",239,0.002766541092840545,0.00795110159185164,False,2,False,False,True,False,1,1.0,False,True,LONG,"temporal_pass,breadth_ok",10,3.5,115,0.010560133862394912,False,False,87,0.004126872350038708,0.5287356321839081,90,0.005804897565017161,0.6666666666666666,62,-0.0035528282921939006,0.3870967741935484
hip3_hyna_provisional_equity_c235:feat_atr_norm_ext:2:SHORT:h10,PERP,feat_atr_norm_ext,2,SHORT,5,01110,3,"-0.000975,0.002231,0.011093,0.006647,-0.003419","60,60,46,59,63",302,0.00266485674142624,0.011174495563452957,False,2,False,False,True,False,1,1.0,False,True,SHORT,"temporal_pass,breadth_ok",10,3.5,84,0.004912404493035939,False,False,95,0.0068708912359470185,0.49473684210526314,90,0.002180505406029873,0.43333333333333335,117,-0.0003777215217686416,0.48717948717948717
hip3_hyna_provisional_equity_c235:feat_atr_norm_ext:0:LONG:h10,PERP,feat_atr_norm_ext,0,LONG,5,01010,2,"-0.000459,0.007265,-0.003103,0.009923,-0.000424","36,40,56,43,49",236,0.0025206678417634297,0.007402392467600105,False,2,False,False,True,False,1,1.0,False,True,LONG,"temporal_pass,breadth_ok",10,3.5,111,0.010927569364883108,False,False,80,0.0030375909307967016,0.5,91,0.004687538015248132,0.6483516483516484,65,-0.00114916343377149,0.46153846153846156
hip3_hyna_provisional_equity_c235:feat_ret_5:2:SHORT:h10,PERP,feat_ret_5,2,SHORT,5,01111,4,"-0.008018,0.005633,0.004451,0.007493,0.001773","47,53,61,57,61",297,0.0024204333725245135,0.01405091766127331,False,2,True,True,True,False,1,1.0,True,True,SHORT,breadth_ok,10,3.5,65,0.007959301915571024,False,False,71,0.008157818673289303,0.5633802816901409,107,3.4813816641981665e-05,0.411214953271028,119,0.0011423403987861176,0.46218487394957986
hip3_hyna_provisional_equity_c235:feat_ext_vs_ma_20:2:SHORT:h10,PERP,feat_ext_vs_ma_20,2,SHORT,5,01110,3,"-0.006473,0.003839,0.008365,0.011173,-0.004650","51,53,49,38,69",283,0.002271541757572172,0.039247463479338274,False,2,False,False,True,False,1,1.0,False,True,SHORT,"temporal_pass,breadth_ok",10,3.5,86,0.004510852954360573,False,False,80,0.0061808626641426685,0.4875,84,0.0019740255482658545,0.4523809523809524,119,-0.00014656169573798683,0.4789915966386555
hip3_hyna_provisional_equity_c235:feat_ret_20:0:LONG:h10,PERP,feat_ret_20,0,LONG,5,11010,3,"0.006295,0.002390,-0.006288,0.010426,-0.002323","47,40,48,48,52",236,0.00217049388552823,0.2101322322945709,False,2,False,False,True,False,1,1.0,False,True,LONG,"temporal_pass,breadth_ok",10,3.5,107,0.009388077676615926,False,False,75,0.005198040924578713,0.5466666666666666,90,0.0017148332574687829,0.5444444444444444,71,-0.00045002120466100846,0.4507042253521127
hip3_hyna_provisional_equity_c235:feat_trend_slope_20:2:SHORT:h10,PERP,feat_trend_slope_20,2,SHORT,5,01110,3,"-0.006587,0.000283,0.004688,0.013513,-0.003495","54,57,47,45,66",298,0.002078948022999039,0.008874740850102203,False,2,False,False,True,False,1,1.0,False,True,SHORT,"temporal_pass,breadth_ok",10,3.5,91,0.006940142464700091,False,False,117,0.001457632558113486,0.4358974358974359,76,0.002560336637914458,0.42105263157894735,105,0.002422837305456542,0.5047619047619047
hip3_hyna_provisional_equity_c235:feat_ret_10:0:LONG:h10,PERP,feat_ret_10,0,LONG,5,01110,3,"-0.001253,0.004736,0.003207,0.002650,-0.002426","39,42,55,56,56",252,0.0020237009098586396,0.004165061268407655,False,2,False,False,True,False,1,1.0,False,True,LONG,"temporal_pass,breadth_ok",10,3.5,120,0.007448062806452515,False,False,88,0.0038783204169122866,0.5568181818181818,98,0.004977925356381135,0.6938775510204082,66,-0.004835700792867505,0.3787878787878788
hip3_hyna_provisional_equity_c235:feat_vol_regime:0:LONG:h10,PERP,feat_vol_regime,0,LONG,5,11011,4,"0.005262,0.002618,-0.002600,0.000966,0.002792","47,62,44,46,50",260,0.0019901250198281527,1.2577197341379076e-06,False,2,True,True,True,False,1,1.0,True,True,LONG,breadth_ok,10,3.5,102,0.0052544075529235386,False,False,94,0.006377608122825543,0.6063829787234043,92,0.0036695123945519616,0.6195652173913043,74,-0.005671051333635973,0.28378378378378377
hip3_hyna_provisional_equity_c235:feat_realized_vol_20:0:LONG:h10,PERP,feat_realized_vol_20,0,LONG,5,11101,4,"0.003661,0.003708,0.001179,-0.000366,0.006252","44,79,54,61,26",276,0.0019621297066201504,8.531771289455037e-08,False,2,True,True,True,False,1,1.0,True,True,LONG,breadth_ok,10,3.5,105,0.006984493027902212,False,False,96,0.0005371045091187647,0.4583333333333333,97,0.00671939572982645,0.6391752577319587,83,-0.0019493448149566937,0.40963855421686746
hip3_hyna_provisional_equity_c235:feat_ext_vs_ma_20:1:LONG:h10,PERP,feat_ext_vs_ma_20,1,LONG,5,11101,4,"0.006375,0.005354,0.004317,-0.007193,0.001003","55,47,44,61,27",249,0.0019016299430720653,0.002799488161266961,False,2,True,True,True,False,1,1.0,True,True,LONG,breadth_ok,10,3.5,128,0.0020811563685116078,False,False,89,0.001639788977861966,0.4157303370786517,82,0.006610006038754108,0.5487804878048781,78,-0.002749434081828302,0.3717948717948718
hip3_hyna_provisional_equity_c235:feat_atr_norm_ext:1:LONG:h10,PERP,feat_atr_norm_ext,1,LONG,5,11100,3,"0.013916,0.002325,0.003686,-0.012086,-0.004798","46,42,41,40,31",214,0.0018216843553175443,0.11092765402312676,False,2,False,False,True,False,1,1.0,False,True,LONG,"temporal_pass,breadth_ok",10,3.5,101,0.004458194246562901,False,False,72,0.0033060436653410447,0.4583333333333333,75,0.008502664715554376,0.5866666666666667,67,-0.007252157396017595,0.34328358208955223
hip3_hyna_provisional_equity_c235:feat_ext_vs_ma_10:1:LONG:h10,PERP,feat_ext_vs_ma_10,1,LONG,5,11011,4,"0.002350,0.002707,-0.000064,0.000243,0.001686","62,55,46,44,21",239,0.0018003011278842922,0.0011340403091102402,False,2,True,True,True,False,1,1.0,True,True,LONG,breadth_ok,10,3.5,120,0.002472060788361518,False,False,90,0.005209544762323994,0.5333333333333333,76,0.004132529804997222,0.5394736842105263,73,-0.0048309496469123615,0.3561643835616438
hip3_hyna_provisional_equity_c235:feat_ret_3:0:LONG:h10,PERP,feat_ret_3,0,LONG,5,01111,4,"-0.001126,0.001497,0.000224,0.001069,0.006696","46,45,60,44,56",258,0.0017974395003313415,0.013169185192844601,False,2,True,True,True,False,1,1.0,True,True,LONG,breadth_ok,10,3.5,107,0.003292602074536789,False,False,109,0.00395794368200448,0.5137614678899083,77,0.0025261051891213608,0.5974025974025974,72,-0.0022525912474353764,0.4722222222222222
hip3_hyna_provisional_equity_c235:feat_ret_10:2:SHORT:h10,PERP,feat_ret_10,2,SHORT,5,01110,3,"-0.011595,0.001584,0.006567,0.010854,-0.000431","45,49,44,50,65",281,0.0017565443981318845,0.09628126612236887,False,2,False,False,True,False,1,1.0,False,True,SHORT,"temporal_pass,breadth_ok",10,3.5,71,0.007662850394987808,False,False,78,0.005465615953916791,0.5,83,0.0008472350143562815,0.4578313253012048,120,-2.541312268351271e-05,0.4583333333333333
hip3_hyna_provisional_equity_c235:feat_ext_vs_ma_50:1:LONG:h10,PERP,feat_ext_vs_ma_50,1,LONG,5,11001,3,"0.002308,0.002817,-0.004734,-0.000121,0.009733","35,57,44,81,31",259,0.0013624681740308654,0.000842886442299795,False,2,True,True,True,False,1,1.0,True,True,LONG,breadth_ok,10,3.5,164,0.0019074488455586864,False,False,96,-0.003455066787549983,0.40625,94,0.0062191345046749445,0.5957446808510638,69,0.0014487974672369238,0.391304347826087
hip3_hyna_provisional_equity_c235:feat_realized_vol_20:2:SHORT:h10,PERP,feat_realized_vol_20,2,SHORT,5,00110,2,"-0.025208,-0.002624,0.006324,0.015516,-0.001764","20,22,47,43,82",216,0.001346734073557897,0.10336477959254742,False,2,False,False,False,False,1,1.0,False,True,LONG,"temporal_pass,direction_ok,breadth_ok",10,3.5,74,0.007252146326961024,False,False,81,-0.000855532207281955,0.41975308641975306,65,0.00785501392672008,0.5692307692307692,70,-0.0021483319508351574,0.4857142857142857
hip3_hyna_provisional_equity_c235:feat_ret_20:2:SHORT:h10,PERP,feat_ret_20,2,SHORT,5,01110,3,"-0.005374,0.001241,0.000127,0.012786,-0.005470","53,48,48,42,65",284,0.00134480269488698,0.007870010026496566,False,2,False,False,True,False,1,1.0,False,True,SHORT,"temporal_pass,breadth_ok",10,3.5,99,0.005451664824576869,False,False,101,0.0033184756628937256,0.4752475247524752,91,0.0020516441916542377,0.3956043956043956,92,-0.0015211054135315187,0.43478260869565216
hip3_hyna_provisional_equity_c235:feat_ret_10:1:SHORT:h10,PERP,feat_ret_10,1,SHORT,5,10110,3,"0.001912,-0.000813,0.003173,0.001446,-0.004640","64,57,49,42,27",247,0.0013183173954543022,0.001684084307818745,False,2,False,False,True,False,1,1.0,False,True,SHORT,"temporal_pass,breadth_ok,regime_confounded",10,3.5,25,-0.0042461408717057786,True,False,90,0.00015153810041146105,0.5333333333333333,81,-0.0014459959170538491,0.32098765432098764,76,0.0056462057489676705,0.5394736842105263
hip3_hyna_provisional_equity_c235:feat_vol_regime:1:SHORT:h10,PERP,feat_vol_regime,1,SHORT,5,10100,2,"0.003383,-0.004841,0.012563,-0.006459,-0.011019","45,40,47,37,30",217,0.0013109090881715081,0.3527606635849527,False,2,False,False,True,False,1,1.0,False,True,SHORT,"temporal_pass,breadth_ok",10,3.5,24,0.0007790913485134441,False,False,66,0.002427711444897625,0.5151515151515151,71,-0.0019731702081576524,0.30985915492957744,80,0.003304167519364591,0.475
hip3_hyna_provisional_equity_c235:feat_trend_slope_20:1:LONG:h10,PERP,feat_trend_slope_20,1,LONG,5,11101,4,"0.003860,0.002368,0.003342,-0.004239,0.003174","50,47,55,52,29",240,0.0013004549113382884,0.0009908142862511404,False,2,True,True,True,False,1,1.0,True,True,LONG,breadth_ok,10,3.5,104,0.002383075801386743,False,False,71,-0.0011242473671807026,0.352112676056338,92,0.005918641441871212,0.5543478260869565,77,-0.0019816139072874337,0.3246753246753247
hip3_hyna_provisional_equity_c235:feat_ret_20:1:LONG:h10,PERP,feat_ret_20,1,LONG,5,11001,3,"0.005680,0.003030,-0.000726,-0.004616,0.003839","46,58,50,56,29",250,0.001067097716187143,0.009809300513699215,False,2,True,True,True,False,1,1.0,True,True,LONG,breadth_ok,10,3.5,125,0.003922801463205374,False,False,80,-0.0010517395948357378,0.4125,75,0.01208149855966459,0.6133333333333333,95,-0.005844197845696837,0.25263157894736843
hip3_hyna_provisional_equity_c235:feat_realized_vol_20:1:LONG:h10,PERP,feat_realized_vol_20,1,LONG,5,10011,3,"0.003569,-0.002384,-0.002440,0.007987,0.004595","82,45,45,42,38",278,0.001022319171997569,0.06076382431512517,False,2,True,True,False,False,1,1.0,True,True,SHORT,"direction_ok,breadth_ok",10,3.5,123,0.006312638176656908,False,False,79,0.0007554711274591018,0.4050632911392405,94,0.008192961548567234,0.5212765957446809,105,-0.0051963416649453776,0.2761904761904762
hip3_hyna_provisional_equity_c235:feat_ext_vs_ma_50:0:SHORT:h10,PERP,feat_ext_vs_ma_50,0,SHORT,5,10101,3,"0.003804,-0.003652,0.002930,-0.004140,0.003247","38,23,55,28,59",208,0.0009933302369282719,0.07242098777034078,False,2,True,True,True,False,1,1.0,True,True,SHORT,breadth_ok,10,3.5,0,0.0,False,True,67,-0.0017621486856912118,0.5522388059701493,78,-0.0023338212645072267,0.24358974358974358,63,0.008043090632602468,0.6349206349206349
hip3_hyna_provisional_equity_c235:feat_trend_strength_20:2:LONG:h10,PERP,feat_trend_strength_20,2,LONG,5,11011,4,"0.003419,0.001237,-0.010843,0.001413,0.005851","66,38,49,56,60",282,0.0004047318536847978,0.012003762829061682,False,2,True,True,False,False,1,1.0,True,True,SHORT,"direction_ok,breadth_ok",10,3.5,76,0.007605426127561524,False,False,104,0.006659756676226416,0.6538461538461539,81,-0.0009526778743758487,0.5185185185185185,97,-0.005168179420247324,0.4020618556701031
hip3_hyna_provisional_equity_c235:feat_ret_1:0:LONG:h10,PERP,feat_ret_1,0,LONG,5,10001,2,"0.000719,-0.000404,-0.002341,-0.003188,0.001203","120,115,96,104,117",577,3.075496831045968e-05,0.004727854335535131,False,2,True,True,True,False,1,1.0,True,True,LONG,breadth_ok,10,3.5,241,0.0022529034000129443,False,False,202,0.0008553113563496692,0.46534653465346537,187,0.0020097054107951658,0.5294117647058824,188,-0.002823628665352095,0.3723404255319149
hip3_hyna_provisional_equity_c235:feat_ext_vs_ma_10:0:LONG:h10,PERP,feat_ext_vs_ma_10,0,LONG,5,01100,2,"-0.005012,0.003906,0.001796,-0.001821,-0.001703","39,40,55,55,61",253,-0.00013193405586767325,0.0489316643997042,False,2,False,False,True,False,1,0.0,False,False,LONG,"temporal_pass,breadth_ok,mean_net<=0",10,3.5,111,0.00572836620622771,False,False,97,0.004391132163708088,0.5154639175257731,85,0.000831270947652415,0.6352941176470588,71,-0.007464467134713535,0.352112676056338
hip3_hyna_provisional_equity_c235:feat_ret_5:0:LONG:h10,PERP,feat_ret_5,0,LONG,5,01100,2,"-0.003006,0.002135,0.001589,-0.001068,-0.000360","45,42,53,49,61",251,-0.00016689740326771512,0.03498333261626341,False,2,False,False,True,False,1,0.0,False,False,LONG,"temporal_pass,breadth_ok,mean_net<=0",10,3.5,113,0.004391560726431769,False,False,105,0.0038730342654851573,0.5047619047619047,83,-0.0006856367928974076,0.6024096385542169,63,-0.006216698290248461,0.4126984126984127
hip3_hyna_provisional_equity_c235:feat_trend_strength_20:0:LONG:h10,PERP,feat_trend_strength_20,0,LONG,5,10100,2,"0.008317,-0.002133,0.006432,-0.007727,-0.001182","33,46,46,46,37",216,-0.00020952998768016435,0.09214959742018669,False,2,False,False,True,False,1,0.0,False,False,LONG,"temporal_pass,breadth_ok,mean_net<=0",10,3.5,90,0.003177055471372731,False,False,58,-0.002301086172569641,0.3620689655172414,81,0.006169727572835808,0.5185185185185185,77,-0.005344719645838661,0.2727272727272727
hip3_hyna_provisional_equity_c235:feat_ret_5:1:LONG:h10,PERP,feat_ret_5,1,LONG,5,01001,2,"-0.005005,0.002060,-0.004160,-0.001673,0.001570","57,54,35,43,27",237,-0.00093780846613196,0.03902823146799661,False,2,True,True,False,False,1,0.0,True,False,SHORT,"direction_ok,breadth_ok,mean_net<=0",10,3.5,105,0.00011126110311534275,False,False,83,-0.0007402768606503244,0.4578313253012048,74,0.001511740197520118,0.5,80,-0.0034085800206973306,0.2875
hip3_hyna_provisional_equity_c235:feat_trend_strength_20:1:SHORT:h10,PERP,feat_trend_strength_20,1,SHORT,5,00111,3,"-0.006784,-0.007810,0.003876,0.001939,0.000600","47,62,51,44,50",273,-0.0009500230555451221,0.3259207508419055,False,2,True,True,False,False,1,0.0,False,False,LONG,"direction_ok,breadth_ok,mean_net<=0",10,3.5,38,0.0015317880065344352,False,False,94,0.0016511643632436458,0.574468085106383,94,-0.0058452629464560615,0.2872340425531915,85,0.0015869290900958652,0.4588235294117647
hip3_hyna_provisional_equity_c235:feat_ret_3:1:LONG:h10,PERP,feat_ret_3,1,LONG,5,01000,1,"-0.002725,0.001473,-0.004537,-0.005422,-0.002837","55,55,22,47,38",233,-0.0012979829590439227,0.0718385161730204,False,2,False,False,False,False,1,0.0,False,False,SHORT,"temporal_pass,direction_ok,breadth_ok,mean_net<=0",10,3.5,114,0.0013718684920536446,False,False,71,-7.232163191406933e-05,0.4647887323943662,77,0.0017931729314617393,0.5714285714285714,85,-0.005121994227222224,0.23529411764705882
hip3_hyna_provisional_equity_c235:feat_ret_1:2:SHORT:h11,PERP,feat_ret_1,2,SHORT,5,11111,5,"0.002668,0.005957,0.004370,0.005361,0.002455","29,34,54,46,33",212,0.0038150833385043317,0.010054638964427598,False,2,True,True,True,False,1,1.0,True,True,SHORT,breadth_ok,11,3.5,42,0.0074897018503390185,False,False,61,0.005884053764919691,0.5245901639344263,77,0.002925418244842706,0.44155844155844154,74,0.0030353132871611998,0.5675675675675675
hip3_hyna_provisional_equity_c235:feat_trend_slope_20:0:LONG:h11,PERP,feat_trend_slope_20,0,LONG,5,11010,3,"0.005569,0.005179,-0.006873,0.008121,-0.000144","42,42,44,48,52",233,0.003144596437418865,0.15933505561373384,False,2,False,False,True,False,1,1.0,False,True,LONG,"temporal_pass,breadth_ok",11,3.5,113,0.010387694875300826,False,False,68,0.0074702486064478005,0.6176470588235294,88,0.005239802552468787,0.625,77,-0.0030699812978845216,0.44155844155844154
hip3_hyna_provisional_equity_c235:feat_vol_regime:2:SHORT:h11,PERP,feat_vol_regime,2,SHORT,5,10110,3,"0.009008,-0.011750,0.006425,0.011699,-0.002740","46,35,47,55,58",253,0.003139030645414537,0.001968077179778094,False,2,False,False,True,False,1,1.0,False,True,SHORT,"temporal_pass,breadth_ok",11,3.5,82,0.004406563797174783,False,False,80,0.006680546169767909,0.6,81,0.0008968770988869178,0.41975308641975306,92,0.0020335218988978766,0.5543478260869565
hip3_hyna_provisional_equity_c235:feat_ext_vs_ma_20:0:LONG:h11,PERP,feat_ext_vs_ma_20,0,LONG,5,11010,3,"0.004445,0.005659,-0.002532,0.010061,-0.000511","40,46,53,46,51",239,0.0030798580000416186,0.013739500256596315,False,2,False,False,True,False,1,1.0,False,True,LONG,"temporal_pass,breadth_ok",11,3.5,115,0.011672946166030028,False,False,87,0.004945852060291541,0.5632183908045977,90,0.006045346585938329,0.6666666666666666,62,-0.003843294515643014,0.41935483870967744
hip3_hyna_provisional_equity_c235:feat_ret_3:2:SHORT:h11,PERP,feat_ret_3,2,SHORT,5,01110,3,"-0.005067,0.006514,0.004951,0.009231,-0.000906","48,48,67,57,56",296,0.002716593222539328,0.0020989096792030093,False,2,False,False,True,False,1,1.0,False,True,SHORT,"temporal_pass,breadth_ok",11,3.5,65,0.005121586875703419,False,False,81,0.008240807723510834,0.5679012345679012,110,0.0015229637272409246,0.43636363636363634,105,-0.00029447468313560237,0.42857142857142855
hip3_hyna_provisional_equity_c235:feat_ext_vs_ma_50:2:SHORT:h11,PERP,feat_ext_vs_ma_50,2,SHORT,5,10110,3,"0.002842,-0.003597,0.019831,0.020221,-0.015100","66,60,41,31,51",274,0.0026300236289821554,0.014005702172627643,False,2,False,False,True,False,1,1.0,False,True,SHORT,"temporal_pass,breadth_ok",11,3.5,104,0.005254438248098478,False,False,84,0.00024923971952716203,0.40476190476190477,76,0.0034840228383769653,0.4605263157894737,114,0.0038149526507384184,0.5263157894736842
hip3_hyna_provisional_equity_c235:feat_ext_vs_ma_10:2:SHORT:h11,PERP,feat_ext_vs_ma_10,2,SHORT,5,01110,3,"-0.010918,0.005891,0.007080,0.010598,-0.001254","47,52,46,49,67",289,0.0025850612136349535,0.006810105181261017,False,2,False,False,True,False,1,1.0,False,True,SHORT,"temporal_pass,breadth_ok",11,3.5,68,0.006573661802652518,False,False,69,0.011475961229177012,0.6231884057971014,102,0.00010902898882633433,0.4411764705882353,118,-0.0004735558553643933,0.423728813559322
hip3_hyna_provisional_equity_c235:feat_atr_norm_ext:0:LONG:h11,PERP,feat_atr_norm_ext,0,LONG,5,01010,2,"-0.001204,0.007796,-0.003822,0.010212,-0.000584","36,40,56,42,49",236,0.00254991487293843,0.011451874218745273,False,2,False,False,True,False,1,1.0,False,True,LONG,"temporal_pass,breadth_ok",11,3.5,111,0.011579010566290458,False,False,80,0.0031433131927395795,0.525,91,0.004367584933413255,0.6373626373626373,65,-0.0007251596053277443,0.46153846153846156
hip3_hyna_provisional_equity_c235:feat_atr_norm_ext:2:SHORT:h11,PERP,feat_atr_norm_ext,2,SHORT,5,01110,3,"-0.001165,0.001379,0.010023,0.007198,-0.004701","59,59,45,59,62",301,0.002409520502135393,0.013940994763943504,False,2,False,False,True,False,1,1.0,False,True,SHORT,"temporal_pass,breadth_ok",11,3.5,84,0.004071460587624716,False,False,95,0.0069128418388202965,0.49473684210526314,90,0.0015343464998389099,0.43333333333333335,116,-0.0005995300735403203,0.47413793103448276
hip3_hyna_provisional_equity_c235:feat_atr_norm_ext:1:LONG:h11,PERP,feat_atr_norm_ext,1,LONG,5,11100,3,"0.016515,0.003040,0.002762,-0.013327,-0.003006","46,42,41,40,31",214,0.0022553605706020327,0.10766990347672989,False,2,False,False,True,False,1,1.0,False,True,LONG,"temporal_pass,breadth_ok",11,3.5,101,0.005163527251750413,False,False,72,0.004292900948595153,0.4861111111111111,75,0.008552119231621502,0.6,67,-0.006982845500919826,0.3582089552238806
hip3_hyna_provisional_equity_c235:feat_ext_vs_ma_20:2:SHORT:h11,PERP,feat_ext_vs_ma_20,2,SHORT,5,01110,3,"-0.006610,0.003489,0.007555,0.012310,-0.005883","50,52,48,38,68",282,0.0021587585783975983,0.03997851644968842,False,2,False,False,True,False,1,1.0,False,True,SHORT,"temporal_pass,breadth_ok",11,3.5,86,0.003775429310502003,False,False,80,0.006745003335756225,0.5,84,0.0013881862104247042,0.4523809523809524,118,-0.00040201685955974857,0.4661016949152542
hip3_hyna_provisional_equity_c235:feat_ret_10:0:LONG:h11,PERP,feat_ret_10,0,LONG,5,01110,3,"-0.001194,0.005120,0.002056,0.002177,-0.002285","38,42,55,55,56",252,0.0019834816919396094,0.003906577749398288,False,2,False,False,True,False,1,1.0,False,True,LONG,"temporal_pass,breadth_ok",11,3.5,120,0.007682954224022431,False,False,88,0.0031790618804669987,0.5568181818181818,98,0.004892505744298729,0.6836734693877551,66,-0.003930085182630145,0.4090909090909091
hip3_hyna_provisional_equity_c235:feat_trend_slope_20:2:SHORT:h11,PERP,feat_trend_slope_20,2,SHORT,5,00110,2,"-0.006757,-0.000331,0.004304,0.015337,-0.005597","53,56,46,45,65",297,0.0019695727325040133,0.01146918064383673,False,2,False,False,True,False,1,1.0,False,True,SHORT,"temporal_pass,breadth_ok",11,3.5,91,0.007150869696404207,False,False,117,0.0017906578975023246,0.42735042735042733,76,0.0024482682169215445,0.40789473684210525,104,0.00182103599096041,0.4807692307692308
